대학코드	모집정원	학과코드	계열	학과명	수시 경쟁률	정시 경쟁률
0000037	0	U013362	예체능계열	창의예술학부	0 : 1	0 : 1
0000037	0	U013363	인문사회계열	사회통합학부	0 : 1	0 : 1
0000034	27	0219705	인문사회계열	유아교육학과	11.7 : 1	3.38 : 1
0000034	60	0055018	자연과학계열	간호학과	13.61 : 1	3.73 : 1
0000034	56	U004007	공학계열	식품생명학부	4.92 : 1	4.68 : 1
0000034	9	0219703	자연과학계열	식품공학전공	3.11 : 1	0 : 1
0000034	7	0219698	자연과학계열	식품영양학전공	3.71 : 1	0 : 1
0000034	7	0219702	공학계열	생명공학전공	4.29 : 1	0 : 1
0000034	38	0046606	자연과학계열	물리치료학과	15.36 : 1	3.42 : 1
0000034	36	0053800	자연과학계열	응급구조학과	12 : 1	5 : 1
0000034	13	0219701	인문사회계열	유아특수교육학과	6.22 : 1	3 : 1
0000034	40	0236072	인문사회계열	철도경영・물류학과	9.26 : 1	6 : 1
0000192	20	0019648	인문사회계열	한국어교육과	22.82 : 1	4.78 : 1
0000192	14	0238017	인문사회계열	프랑스어교육전공	10.82 : 1	8.33 : 1
0000192	14	0238016	인문사회계열	독일어교육전공	13.27 : 1	13.33 : 1
0000192	14	0238015	인문사회계열	중국어교육전공	12.91 : 1	4.75 : 1
0000192	31	0020058	인문사회계열	국제학부	19.1 : 1	5 : 1
0000192	35	0205954	인문사회계열	Language & Diplomacy학부	38.89 : 1	3.28 : 1
0000192	21	0212107	인문사회계열	Language & Trade학부	34.36 : 1	3.44 : 1
0000192	1	0226246	인문사회계열	KFL학부	4 : 1	0 : 1
0000192	39	0212108	인문사회계열	인문과학계열	0 : 1	3.72 : 1
0000192	29	0208226	인문사회계열	철학과	7.44 : 1	0 : 1
0000033	29	U013123	인문사회계열	해양영어영문학과	3.58 : 1	5.2 : 1
0000033	30	0011500	인문사회계열	동아시아학과	4.09 : 1	9.9 : 1
0000195	60	U012964	인문사회계열	무역물류학과	4.42 : 1	2.5 : 1
0000195	62	0019486	인문사회계열	경제학과	3.45 : 1	3.1 : 1
0000195	47	0207458	인문사회계열	중국경제통상학과	2.74 : 1	3.08 : 1
0000195	54	0235927	인문사회계열	호텔항공경영학과	4.79 : 1	5.14 : 1
0000195	53	0016164	인문사회계열	경영정보학과	8.35 : 1	4 : 1
0000195	86	0218094	인문사회계열	법학부	3.09 : 1	2.41 : 1
0000195	67	0222501	인문사회계열	행정학과	3.93 : 1	3.67 : 1
0000195	44	0235926	인문사회계열	경찰학과	9.06 : 1	3.17 : 1
0000195	38	0227755	인문사회계열	정치ㆍ언론학과	2.78 : 1	2.29 : 1
0000195	78	0021338	자연과학계열	생명시스템과학과	2.81 : 1	1.62 : 1
0000039	6	0227774	인문사회계열	창업경영학과	1.5 : 1	1 : 1
0000039	6	0227354	인문사회계열	회계세무부동산학과	2.17 : 1	3.5 : 1
0000039	1	U013323	공학계열	융합건설시스템학과	0 : 1	0 : 1
0000039	20	0115131	공학계열	기계공학과	4 : 1	0 : 1
0000039	18	0116339	공학계열	산업경영공학과	3 : 1	0 : 1
0000039	10	0116901	공학계열	신소재공학과	3.2 : 1	0 : 1
0000039	28	0214578	공학계열	창의융합학과	3.11 : 1	6 : 1
0000039	26	0000140	공학계열	건설환경공학과	3.08 : 1	0 : 1
0000039	18	0003946	공학계열	건축공학과	4.78 : 1	0 : 1
0000039	14	0232019	공학계열	기계소재융합시스템공학과 (야)	1.29 : 1	1.5 : 1
0000199	26	0205045	예체능계열	문화재보존학과	1.52 : 1	0.38 : 1
0000199	11	0007568	예체능계열	실용음악과	0.53 : 1	0.29 : 1
0000199	21	0212298	인문사회계열	미디어문예창작학과	4.32 : 1	0.9 : 1
0000199	30	0237126	인문사회계열	해양경찰학과	3.47 : 1	2 : 1
0000199	15	U013037	자연과학계열	수산생명의학과	0 : 1	0 : 1
0000199	35	0018158	예체능계열	경호비서학과	4.7 : 1	7.93 : 1
0000199	60	0224688	예체능계열	레저해양스포츠학과	2.98 : 1	5.5 : 1
0000199	20	U012948	자연과학계열	자유전공학부	0 : 1	0 : 1
0000202	54	U012904	자연과학계열	이공계융합계열	0 : 1	0 : 1
0000202	14	U012935	자연과학계열	수리금융학	4.67 : 1	5.6 : 1
0000202	14	U012936	자연과학계열	응용통계학	4.47 : 1	6.8 : 1
0000202	236	U012906	공학계열	AI.SW계열	8.22 : 1	5.29 : 1
0000202	0	U012938	공학계열	소프트웨어	0 : 1	0 : 1
0000202	0	U012939	공학계열	인공지능	0 : 1	0 : 1
0000202	0	U012940	공학계열	데이터사이언스	0 : 1	0 : 1
0000202	0	U012941	공학계열	XR콘텐츠	0 : 1	0 : 1
0000202	0	U012942	공학계열	지능형IoT	0 : 1	0 : 1
0000202	0	U012944	공학계열	휴먼머신인터랙션	0 : 1	0 : 1
0000203	48	0206293	인문사회계열	미디어커뮤니케이션학과	64.76 : 1	5.75 : 1
0000203	42	0018484	인문사회계열	관광학부	43.45 : 1	5.5 : 1
0000203	47	0116674	자연과학계열	수학과	30.29 : 1	5.43 : 1
0000203	42	0115687	자연과학계열	물리학과	24.24 : 1	3.61 : 1
0000203	55	0119243	자연과학계열	화학과	20.54 : 1	4.32 : 1
0000203	52	0116449	자연과학계열	생명과학과	32.58 : 1	4.7 : 1
0000203	93	0210576	인문사회계열	정책학과	16.31 : 1	3.64 : 1
0000203	38	0206295	인문사회계열	행정학과	19.14 : 1	6.59 : 1
0000203	121	0019355	인문사회계열	경제금융학부	18.28 : 1	3.82 : 1
0000203	225	0013325	인문사회계열	경영학부	18.7 : 1	4.36 : 1
0000204	40	0014680	인문사회계열	중국학과	13.81 : 1	7.23 : 1
0000204	39	0221297	인문사회계열	일본학과	17.29 : 1	5.15 : 1
0000204	55	0012148	인문사회계열	영미언어문화학과	12.23 : 1	5 : 1
0000204	29	0221296	인문사회계열	프랑스학과	10 : 1	7.75 : 1
0000204	58	0213126	인문사회계열	광고홍보학과	22.33 : 1	5.68 : 1
0000204	63	0227622	인문사회계열	정보사회미디어학과	22.78 : 1	6.58 : 1
0000204	85	0010356	인문사회계열	경제학부	9.33 : 1	4.48 : 1
0000204	127	0015037	인문사회계열	경영학부	14.77 : 1	4.95 : 1
0000204	29	0224469	인문사회계열	보험계리학과	6.89 : 1	4.42 : 1
0000204	65	0224468	인문사회계열	회계세무학과 (야)	11 : 1	0 : 1
0000208	30	0226998	예체능계열	패션디자인학과	3.24 : 1	0 : 1
0000208	40	0229784	예체능계열	만화애니메이션학과	5.63 : 1	0 : 1
0000208	31	U013530	예체능계열	시각융합디자인학과	0 : 1	0 : 1
0000208	25	0205800	예체능계열	미디어영상공연학과	4.86 : 1	0 : 1
0000208	50	0205726	예체능계열	뷰티미용학과	6.93 : 1	0 : 1
0000208	35	0229921	예체능계열	e스포츠산업학과	5.63 : 1	0 : 1
0000208	45	0008945	예체능계열	스포츠레저학과	4.93 : 1	0 : 1
0000208	45	0008654	예체능계열	축구학과	4.13 : 1	0 : 1
0000208	25	0007896	예체능계열	태권도경호학과	2.26 : 1	0 : 1
0000211	41	0001725	공학계열	환경공학과	3 : 1	1.55 : 1
0000211	77	0217615	공학계열	정보통신공학부	3.1 : 1	2.19 : 1
0000211	41	0217617	공학계열	자동차ICT공학과	3.91 : 1	0.86 : 1
0000211	41	0217004	공학계열	신소재공학과	2.52 : 1	0.9 : 1
0000211	26	0230259	공학계열	전자재료공학과	4.8 : 1	6.78 : 1
0000211	87	U013389	공학계열	빅데이터AI학부	3.45 : 1	4.05 : 1
0000211	141	0232138	공학계열	컴퓨터공학부	4.26 : 1	5.96 : 1
0000211	60	0232526	공학계열	게임소프트웨어학과	5.14 : 1	5.9 : 1
0000211	41	0236633	공학계열	로봇공학과	2.55 : 1	0.86 : 1
0000211	74	U013390	공학계열	전자공학과	2.15 : 1	2.97 : 1
0000212	21	0045776	예체능계열	도예ㆍ유리과	4.33 : 1	6.25 : 1
0000212	22	0007831	예체능계열	목조형가구학과	4 : 1	4.5 : 1
0000212	22	0040996	예체능계열	섬유미술ㆍ패션디자인과	6.13 : 1	4.5 : 1
0000212	79	0008793	예체능계열	자율전공(미술대)	6.48 : 1	4.44 : 1
0000212	20	0228550	예체능계열	공연예술학부(뮤지컬전공)	41.61 : 1	27.5 : 1
0000212	30	0228548	예체능계열	공연예술학부(실용음악전공)	116 : 1	101 : 1
0000212	136	0216287	인문사회계열	디자인경영융합학부	10 : 1	0 : 1
0000063	50	0237012	공학계열	스마트시티융합학과	13.91 : 1	8 : 1
0000063	52	0208922	공학계열	의공학과	15.34 : 1	5.35 : 1
0000063	261	0010069	자연과학계열	간호학과	27.53 : 1	4.75 : 1
0000063	45	0118450	자연과학계열	치위생학과	21.04 : 1	6.23 : 1
0000063	20	0117506	자연과학계열	응급구조학과	38.8 : 1	6.9 : 1
0000063	45	0115660	자연과학계열	물리치료학과	37.59 : 1	8.77 : 1
0000063	45	0115799	자연과학계열	방사선학과	24.04 : 1	6.23 : 1
0000063	44	0235478	자연과학계열	운동재활학과	16.63 : 1	5.15 : 1
0000063	41	0212428	자연과학계열	의예과	33.4 : 1	5.53 : 1
0000063	31	0032140	자연과학계열	한의예과	15.73 : 1	9.15 : 1
0000046	43	0237513	공학계열	인공지능학과	11.21 : 1	7.58 : 1
0000046	39	0237586	공학계열	데이터사이언스학과	9.52 : 1	6 : 1
0000046	25	U012827	공학계열	바이오메디컬소프트웨어학과	0 : 1	0 : 1
0000046	25	0237198	인문사회계열	자유전공학과(인문사회)	10.53 : 1	0 : 1
0000046	14	0237197	자연과학계열	자유전공학과(자연・생활)	9.93 : 1	13 : 1
0000046	14	0237196	공학계열	자유전공학과(공학)	11.06 : 1	0 : 1
0000046	30	0237199	인문사회계열	글로벌미래경영학과	1 : 1	0 : 1
0000046	30	0234869	인문사회계열	세무회계금융학과	1 : 1	0 : 1
0000046	37	U012826	인문사회계열	IT파이낸스학과	0 : 1	0 : 1
0000046	45	0006197	예체능계열	음악과	0 : 1	2.98 : 1
0000003	29	0235204	인문사회계열	미디어커뮤니케이션학과	24.11 : 1	6.83 : 1
0000003	29	0020211	인문사회계열	부동산학과	8.43 : 1	5.38 : 1
0000003	27	0014262	인문사회계열	사회학과	8.95 : 1	6.75 : 1
0000003	27	0017215	인문사회계열	정치외교학과	9.82 : 1	5.14 : 1
0000003	73	0225342	인문사회계열	행정.심리학부	13.27 : 1	5.1 : 1
0000003	51	0235112	자연과학계열	목재・종이과학부	5.85 : 1	4.43 : 1
0000003	101	0214783	자연과학계열	산림과학부	6.39 : 1	3.8 : 1
0000003	27	U001302	자연과학계열	생태조경디자인학과	9.47 : 1	5 : 1
0000003	40	0021129	자연과학계열	수의예과	13.96 : 1	9.47 : 1
0000003	54	0009440	자연과학계열	약학과	21.03 : 1	6.8 : 1
0000052	52	0220467	자연과학계열	동물자원과학과	12.9 : 1	5.4 : 1
0000052	43	0220471	자연과학계열	식량자원과학과	14.52 : 1	5 : 1
0000052	50	0220487	자연과학계열	축산식품생명공학과	13.92 : 1	4.45 : 1
0000052	33	0220472	자연과학계열	식품유통공학과	12.38 : 1	5.8 : 1
0000052	37	0222192	자연과학계열	환경보건과학과	17.87 : 1	5.82 : 1
0000052	37	0220470	자연과학계열	산림조경학과	15.13 : 1	5.5 : 1
0000052	76	0022336	자연과학계열	수의예과	99.48 : 1	4.55 : 1
0000052	39	0213786	예체능계열	커뮤니케이션디자인학과	0 : 1	8.54 : 1
0000052	34	0213790	예체능계열	산업디자인학과	0 : 1	10.74 : 1
0000052	18	U000114	인문사회계열	의상디자인학과	0 : 1	6.12 : 1
0000059	124	0236363	공학계열	컴퓨터공학부	0 : 1	0 : 1
0000059	38	U013397	공학계열	전자SW공학과	1.61 : 1	0.49 : 1
0000059	37	0236359	공학계열	정보통신AI공학과	2.06 : 1	1.62 : 1
0000059	35	0223243	자연과학계열	자유전공학부	3.21 : 1	1.91 : 1
0000005	98	0020289	자연과학계열	식품공학부	9.82 : 1	5.28 : 1
0000005	74	0211336	자연과학계열	산림과학.조경학부(임학전공,임산공학전공,조경학전공)	9.76 : 1	4.76 : 1
0000005	38	0020913	자연과학계열	원예과학과	9.72 : 1	4.65 : 1
0000005	45	0211292	자연과학계열	농업토목.생물산업공학부(농업토목공학전공,생물산업기계공학전공)	15.59 : 1	4.76 : 1
0000005	31	0002343	자연과학계열	바이오섬유소재학과	10.83 : 1	5.6 : 1
0000005	30	0235938	인문사회계열	식품자원경제학과	10.8 : 1	4.35 : 1
0000005	30	0211300	자연과학계열	농산업학과	2.2 : 1	0 : 1
0000005	56	0041878	예체능계열	음악학과(성악전공, 피아노전공, 작곡전공, 관현악전공, 이론전공)	8.68 : 1	3.43 : 1
0000005	24	0047799	예체능계열	국악학과(기악전공, 성악전공,이론작곡전공)	3.25 : 1	0 : 1
0000005	40	0057020	예체능계열	미술학과(한국화전공, 서양화전공, 조소전공, 조형예술이론전공)	6.68 : 1	0 : 1
0003118	48	U012412	자연과학계열	토목공학과	6.85 : 1	2.88 : 1
0003118	79	U012413	자연과학계열	기계공학부	7.47 : 1	5.73 : 1
0003118	69	U012414	자연과학계열	항공우주및소프트웨어공학부	4.41 : 1	4.14 : 1
0003118	40	U012415	자연과학계열	나노・신소재공학부(고분자공학전공)	4.94 : 1	2.8 : 1
0003118	41	U012416	자연과학계열	나노・신소재공학부(금속재료공학전공)	5.53 : 1	2.08 : 1
0003118	40	U012417	자연과학계열	나노・신소재공학부(세라믹공학전공)	5.72 : 1	3 : 1
0003118	66	U012418	자연과학계열	산업시스템공학부	6.89 : 1	2.71 : 1
0003118	55	U012419	자연과학계열	건축학과	6.19 : 1	4.11 : 1
0003118	40	U012420	자연과학계열	반도체공학과	6.56 : 1	3.08 : 1
0003118	49	U012421	자연과학계열	전기공학과	5.89 : 1	3.64 : 1
0000062	37	0212120	예체능계열	영화전공	3.84 : 1	5.25 : 1
0000062	25	0225055	예체능계열	뮤지컬전공	1.55 : 1	1 : 1
0000062	53	0211404	예체능계열	영상애니메이션학부	9.33 : 1	8.57 : 1
0000062	33	0236167	예체능계열	미디어콘텐츠학과	0 : 1	0 : 1
0000062	54	0224165	예체능계열	스포츠건강학과	8.31 : 1	7.33 : 1
0000062	35	0236166	예체능계열	현대미술학과	0 : 1	0 : 1
0000062	65	0205966	예체능계열	공예디자인학과	4.66 : 1	5.83 : 1
0000062	30	0205963	예체능계열	사진학과	2.63 : 1	1.1 : 1
0000062	55	0216351	예체능계열	패션디자인학과	5.8 : 1	7.75 : 1
0000062	62	0009887	자연과학계열	간호학과	12.73 : 1	8.1 : 1
0000064	55	0235989	인문사회계열	평생교육학부 (야)	2 : 1	1.3 : 1
0000066	44	0010083	자연과학계열	약학과	147.11 : 1	6.5 : 1
0000066	16	0008637	예체능계열	작곡과	0 : 1	6.94 : 1
0000066	33	0008515	예체능계열	성악과	0 : 1	10.91 : 1
0000066	71	0008318	예체능계열	기악과	0 : 1	5.03 : 1
0000066	65	0006986	예체능계열	미술학부	35.78 : 1	6.05 : 1
0000066	26	U012053	예체능계열	무용학부(한국무용)	6.32 : 1	0 : 1
0000066	11	U012054	예체능계열	무용학부(현대무용)	12.09 : 1	0 : 1
0000066	12	U012055	예체능계열	무용학부(발레)	9 : 1	0 : 1
0000066	164	0002375	공학계열	기계공학과	20.17 : 1	4.63 : 1
0000066	70	0005681	공학계열	산업경영공학과	14.79 : 1	4.29 : 1
0000068	42	0211597	자연과학계열	통계학전공	4.03 : 1	2.72 : 1
0000068	32	0211596	자연과학계열	화학전공	3.26 : 1	1.96 : 1
0000068	63	0211582	자연과학계열	생명과학전공	5.4 : 1	3.09 : 1
0000068	52	0211603	자연과학계열	공중보건학전공	6.16 : 1	2.67 : 1
0000068	45	0211602	자연과학계열	식품가공학전공	4.55 : 1	2.5 : 1
0000068	44	0211598	자연과학계열	식품영양학전공	13.39 : 1	4.09 : 1
0000068	42	0211383	자연과학계열	환경과학전공	4.13 : 1	2.71 : 1
0000068	43	0211384	자연과학계열	지구환경학전공	4.16 : 1	2.62 : 1
0000068	76	0211624	공학계열	토목공학전공	4.35 : 1	2.46 : 1
0000068	42	0211641	공학계열	건축학전공	9.88 : 1	7.86 : 1
0000069	45	0012963	인문사회계열	국어교육과	11.74 : 1	3 : 1
0000069	67	0020102	인문사회계열	영어교육과	10.26 : 1	3.84 : 1
0000069	37	0011343	인문사회계열	지리교육과	9.86 : 1	9.28 : 1
0000069	31	0013526	인문사회계열	역사교육과	11.47 : 1	2.88 : 1
0000069	37	0022096	자연과학계열	가정교육과	13.77 : 1	2.31 : 1
0000069	38	0021540	자연과학계열	수학교육과	13.87 : 1	3.6 : 1
0000069	80	0008540	예체능계열	체육교육과	9.28 : 1	3.07 : 1
0000069	35	U003290	자연과학계열	간호대학	13.97 : 1	0 : 1
0000069	15	U011627	자연과학계열	간호대학(A형)	0 : 1	0 : 1
0000069	14	U011628	자연과학계열	간호대학(B형)	0 : 1	0 : 1
0000008	33	0021942	자연과학계열	지질환경과학과	4.5 : 1	3.18 : 1
0000008	34	0021916	자연과학계열	대기과학과	6.1 : 1	3.25 : 1
0000008	20	0209129	자연과학계열	문화재보존과학과	6.71 : 1	4.5 : 1
0000008	22	0021756	자연과학계열	의류상품학과	9.12 : 1	5 : 1
0000008	17	0006940	예체능계열	생활체육지도학과	0.25 : 1	6.56 : 1
0000008	69	0009140	자연과학계열	간호학과	14.83 : 1	5.17 : 1
0000008	39	0012066	자연과학계열	보건행정학과	10.22 : 1	4.5 : 1
0000008	29	0009203	자연과학계열	응급구조학과	15.91 : 1	4.33 : 1
0000008	29	0000333	자연과학계열	의료정보학과	7.29 : 1	4.25 : 1
0000008	37	0224171	예체능계열	게임디자인학과	14.04 : 1	8.5 : 1
0000231	20	0001485	공학계열	토목공학과	3.64 : 1	0 : 1
0000231	35	0003493	공학계열	국방기술학부	1.38 : 1	0 : 1
0000231	20	0236077	공학계열	AI자동차학과	3.8 : 1	0 : 1
0000231	20	0233247	공학계열	융합기계공학과	2.62 : 1	0 : 1
0000078	83	0218707	공학계열	전자시스템공학전공	6.48 : 1	6.34 : 1
0000078	45	0231534	공학계열	지능전자공학전공	6.03 : 1	4.25 : 1
0000078	104	0218852	공학계열	소프트웨어학부	10.49 : 1	3.74 : 1
0000078	52	0235248	공학계열	인공지능학부	7.86 : 1	5.47 : 1
0000078	83	0206037	공학계열	자동차공학과	6 : 1	4.7 : 1
0000078	47	0206036	공학계열	자동차IT융합학과	5.5 : 1	4.58 : 1
0000078	39	0218689	자연과학계열	산림환경시스템학과	8.04 : 1	9.25 : 1
0000078	39	0218823	자연과학계열	임산생명공학과	7.15 : 1	7.25 : 1
0000078	43	0218774	자연과학계열	나노전자물리학과	5.39 : 1	7.58 : 1
0000078	3	0226562	자연과학계열	응용화학부	0 : 1	0 : 1
0000009	114	U013544	인문사회계열	글로벌비즈니스학부	0 : 1	0 : 1
0000009	43	U013540	자연과학계열	간호학부 간호학과	11.97 : 1	7.25 : 1
0000009	190	U013545	공학계열	소프트웨어학부	0 : 1	0 : 1
0000009	136	U013542	자연과학계열	자율전공학부	0 : 1	0 : 1
0000082	30	0228629	예체능계열	디자인학부 패션산업디자인전공	24.27 : 1	7.8 : 1
0000082	40	0228650	예체능계열	무용과	15.19 : 1	2.8 : 1
0000082	19	0233657	예체능계열	음악학부 피아노전공	39.22 : 1	5 : 1
0000082	35	0233659	예체능계열	음악학부 관현악전공	14.31 : 1	0 : 1
0000082	20	0228639	예체능계열	음악학부 성악전공	0 : 1	4.85 : 1
0000082	8	0228638	예체능계열	음악학부 작곡전공	7.63 : 1	0 : 1
0000082	30	0228649	예체능계열	음악학부 국악전공	12.19 : 1	0 : 1
0002726	71	0207137	자연과학계열	치의예과	21 : 1	5.55 : 1
0002726	40	U005944	예체능계열	미술학부[공예(금속・섬유)전공]	22.6 : 1	10.9 : 1
0002726	39	U005945	예체능계열	미술학부[동양화전공]	5.15 : 1	4 : 1
0002726	34	U005946	예체능계열	미술학부[서양화전공]	13.05 : 1	7.64 : 1
0002726	20	U005947	예체능계열	미술학부[조소전공]	13.1 : 1	11.4 : 1
0002726	50	0227645	인문사회계열	문예창작과	24 : 1	10.94 : 1
0002726	50	0228653	예체능계열	뉴뮤직과	13.4 : 1	3.4 : 1
0002726	35	0207145	예체능계열	생활체육학과	2.13 : 1	6.85 : 1
0002726	41	0207182	예체능계열	스포츠경영학과	2 : 1	6.42 : 1
0002726	20	0228879	예체능계열	국제스포츠학부 운동처방재활전공	1.33 : 1	5.06 : 1
0000088	42	0208840	자연과학계열	의예과	21.15 : 1	22.38 : 1
0000088	130	0009889	자연과학계열	간호학과	15.92 : 1	4.61 : 1
0000088	59	0009072	자연과학계열	약학부	23.57 : 1	15.85 : 1
0000088	14	0236765	인문사회계열	사회과학대학	0 : 1	1.89 : 1
0000088	32	U013065	인문사회계열	문헌정보학과	0 : 1	0 : 1
0000088	61	0018742	인문사회계열	심리학과	5.85 : 1	0 : 1
0000088	39	0019349	인문사회계열	아동학과	5.98 : 1	0 : 1
0000088	73	0015063	인문사회계열	사회복지학과	8.06 : 1	0 : 1
0000088	70	U013066	인문사회계열	미디어영상광고홍보학부	0 : 1	0 : 1
0000088	38	U013067	인문사회계열	공무원・공기업학과	0 : 1	0 : 1
0000084	44	0001403	공학계열	전자전기공학부(전자공학전공)	3.38 : 1	0.91 : 1
0000084	41	0237673	공학계열	전자전기공학부(전기공학전공)	5.49 : 1	3.14 : 1
0000084	30	0236002	공학계열	전자전기공학부(정보통신공학전공)	3.25 : 1	2.1 : 1
0000084	54	0220861	공학계열	컴퓨터정보공학부(컴퓨터공학전공)	4.62 : 1	2.73 : 1
0000084	49	0220893	공학계열	컴퓨터정보공학부(컴퓨터소프트웨어전공)	5.64 : 1	3 : 1
0000084	43	0233549	공학계열	컴퓨터정보공학부(정보보호전공)	4.37 : 1	1.88 : 1
0000084	60	0235605	공학계열	AI학부	2.69 : 1	1.26 : 1
0000084	34	0236733	예체능계열	융합예술학부(아트앤디자인전공)	3.72 : 1	0.75 : 1
0000084	42	0223501	예체능계열	융합예술학부(영상애니메이션디자인학전공)	7.09 : 1	4.2 : 1
0000084	30	0223500	예체능계열	융합예술학부(생활조형디자인학전공)	2.41 : 1	1.35 : 1
0000095	25	0236843	공학계열	디지털헬스케어학과	2.48 : 1	1 : 1
0000095	74	0009266	자연과학계열	한의예과	20.29 : 1	8.44 : 1
0000100	215	U012715	공학계열	AI소프트웨어융합학부	0 : 1	0 : 1
0000100	12	U012716	공학계열	AI소프트웨어융합학부(인문)	0 : 1	0 : 1
0000100	29	0017775	인문사회계열	교육학과	31.59 : 1	4.5 : 1
0000100	30	0014105	인문사회계열	국어교육과	19.25 : 1	4 : 1
0000100	30	0012129	인문사회계열	역사교육과	21.22 : 1	9.42 : 1
0000100	29	0018212	인문사회계열	지리교육과	11.06 : 1	6.33 : 1
0000100	30	0022257	자연과학계열	수학교육과	22.65 : 1	5.46 : 1
0000100	30	0021926	자연과학계열	가정교육과	7.59 : 1	6.08 : 1
0000100	36	0006886	예체능계열	체육교육과	46.74 : 1	4.54 : 1
0000100	15	0006908	예체능계열	불교미술전공	0 : 1	4.2 : 1
0000102	50	0237804	자연과학계열	데이터사이언스전공	5.43 : 1	7.9 : 1
0000102	88	0233364	인문사회계열	미래인재융합대학 (야)	0 : 1	4 : 1
0000235	40	0229930	자연과학계열	뷰티산업학과	1 : 1	0.67 : 1
0000235	33	0236724	인문사회계열	아동청소년상담학과	1.1 : 1	1 : 1
0000235	60	0236725	인문사회계열	Do-ing학부	0 : 1	0 : 1
0000235	39	0212410	인문사회계열	군사학과	7.03 : 1	1.6 : 1
0000235	30	U012689	예체능계열	웹툰・애니메이션학과	0 : 1	0 : 1
0000103	41	0009041	자연과학계열	작업치료학과	12.89 : 1	4.4 : 1
0000103	50	0229381	예체능계열	운동처방학과	5.2 : 1	9.57 : 1
0000103	50	0228930	예체능계열	체육학과	5.66 : 1	6.67 : 1
0000103	2	U013334	자연과학계열	식품화장품학부	0 : 1	1 : 1
0000103	40	0228790	자연과학계열	식품영양학과	6.95 : 1	0 : 1
0000103	32	0235373	공학계열	화장품・신소재학과	3.15 : 1	0 : 1
0000103	5	0014421	인문사회계열	사회복지학부	0 : 1	1.44 : 1
0000103	60	0236735	인문사회계열	사회복지학과	9.37 : 1	0 : 1
0000103	39	0236734	인문사회계열	청소년상담심리학과	6.43 : 1	0 : 1
0000103	55	0018219	인문사회계열	경찰행정학과	12.4 : 1	4.25 : 1
0000105	59	0213033	공학계열	건축학과	0 : 1	0 : 1
0000105	67	0213044	예체능계열	산업디자인학과	8.82 : 1	4.81 : 1
0000105	55	0213061	자연과학계열	패션디자인학과	7.68 : 1	3 : 1
0000105	50	0213047	공학계열	조경학과	6.13 : 1	6.33 : 1
0000105	80	0115735	예체능계열	미술학과	3.85 : 1	3.36 : 1
0000105	93	0213034	예체능계열	음악학과	3.29 : 1	12.33 : 1
0000105	105	0213035	예체능계열	체육학과	9.79 : 1	12.18 : 1
0000105	61	0217108	예체능계열	태권도학과	4.97 : 1	0 : 1
0000105	75	0213053	자연과학계열	식품영양학과	5.7 : 1	3.22 : 1
0000105	57	0213052	자연과학계열	의약생명공학과	4.79 : 1	4.11 : 1
0000107	40	0231443	공학계열	미래형자동차학과	0 : 1	0 : 1
0000107	206	0219353	공학계열	건설공학부	3.2 : 1	1.24 : 1
0000107	155	0219354	공학계열	바이오응용공학부	2.46 : 1	3.04 : 1
0000107	145	0219355	공학계열	화학환경공학부	2.05 : 1	0.89 : 1
0000107	38	0001551	공학계열	조선해양공학과	2.84 : 1	0.9 : 1
0000107	115	0206859	공학계열	컴퓨터공학과	5.93 : 1	4.53 : 1
0000107	126	0219356	공학계열	창의소프트웨어공학부	3.05 : 1	5.9 : 1
0000107	193	0219357	공학계열	전기전자통신공학부	4.12 : 1	1.67 : 1
0000107	48	U013044	공학계열	디지털콘텐츠학과	0 : 1	0 : 1
0000107	43	0206868	공학계열	게임공학과	0 : 1	0 : 1
0000112	25	0114917	예체능계열	국악과	2.07 : 1	0.64 : 1
0000112	45	0208972	예체능계열	미술학부	2.78 : 1	4.8 : 1
0000112	30	0231691	예체능계열	조형콘텐츠학부	3 : 1	2 : 1
0000112	45	0237560	예체능계열	시각커뮤니케이션디자인학과	7.7 : 1	0 : 1
0000112	40	0116378	예체능계열	산업디자인학과	5.8 : 1	4.08 : 1
0000112	38	0208028	예체능계열	섬유・패션디자인학과	5.06 : 1	3.4 : 1
0000112	35	0115303	예체능계열	도자디자인학과	2.64 : 1	2.9 : 1
0000112	82	U013090	예체능계열	웹툰학과	0 : 1	0 : 1
0000112	40	U013091	예체능계열	애니메이션학과	0 : 1	0 : 1
0000112	40	U013092	예체능계열	게임콘텐츠학과	0 : 1	0 : 1
0000011	22	0221788	공학계열	식품공학과	4.05 : 1	0.83 : 1
0000011	17	0001256	공학계열	환경공학과	3.22 : 1	0.88 : 1
0000011	19	0001787	공학계열	조경학과	5.35 : 1	2.33 : 1
0000011	26	U013434	공학계열	건축공학・토목공학・환경공학・식품공학・조경학자율전공학부	3.5 : 1	0.71 : 1
0000011	30	0000756	공학계열	건축학과	6.35 : 1	4.43 : 1
0000011	40	0019342	인문사회계열	경영학과	4.15 : 1	3.73 : 1
0000011	31	0010350	인문사회계열	경제학과	3.52 : 1	1.92 : 1
0000011	19	0012080	인문사회계열	무역학과	2.41 : 1	1.6 : 1
0000011	23	0225174	인문사회계열	금융보험학과	2.14 : 1	0.89 : 1
0000011	22	0011840	인문사회계열	관광경영학과	3.39 : 1	0.71 : 1
0000113	0	0228862	인문사회계열	관광축제리조트경영학과	0 : 1	0 : 1
