대학코드	모집정원	학과코드	계열	학과명	수시 경쟁률	정시 경쟁률
0000100	90	0223992	인문사회계열	회계학과	17.45 : 1	4.26 : 1
0000100	71	0014034	인문사회계열	경영정보학과	20.23 : 1	5.96 : 1
0000100	44	0021814	자연과학계열	생명과학과	22.68 : 1	5.53 : 1
0000100	45	0022131	자연과학계열	바이오환경과학과	19.27 : 1	6.88 : 1
0000102	44	0009069	자연과학계열	약학과	19.79 : 1	9.25 : 1
0000102	41	0008656	예체능계열	회화전공	19.59 : 1	10.67 : 1
0000102	35	0006333	예체능계열	디지털공예전공	23.2 : 1	13.2 : 1
0000102	23	U013172	예체능계열	큐레이터학전공	5.2 : 1	7.63 : 1
0000102	21	U013173	예체능계열	피아노전공	25 : 1	20.64 : 1
0000102	23	0005952	예체능계열	관현악전공	8.93 : 1	9.08 : 1
0000102	21	0006970	예체능계열	성악전공	21.13 : 1	12.64 : 1
0000102	42	0006613	예체능계열	패션디자인전공	28.5 : 1	7.79 : 1
0000102	63	0008472	예체능계열	시각&실내디자인전공	51.97 : 1	9.3 : 1
0000102	36	0006376	예체능계열	미디어디자인전공	46.63 : 1	9.3 : 1
0000116	10	0232254	공학계열	건축학과(4년제)	6.6 : 1	6 : 1
0000116	43	0236868	공학계열	건축학과(5년제)	6.73 : 1	5.5 : 1
0000116	77	0220206	예체능계열	아트앤디자인학과	30.2 : 1	26.48 : 1
0000116	49	0008024	예체능계열	음악학과	3.61 : 1	2.79 : 1
0000117	32	0233663	공학계열	SW융합학부 지능IOT융합전공	12.42 : 1	4.5 : 1
0000117	35	0230123	공학계열	SW융합학부 게임전공	14.65 : 1	5.53 : 1
0000117	43	0230117	공학계열	생명화학공학부 생명공학전공	26.88 : 1	6.11 : 1
0000117	43	0230116	공학계열	생명화학공학부 화학에너지공학전공	11.12 : 1	4.32 : 1
0000117	43	0230115	공학계열	생명화학공학부 화공신소재전공	10.16 : 1	5 : 1
0000117	31	0230114	자연과학계열	외식의류학부 식품영양학전공	12.18 : 1	5 : 1
0000117	26	0230113	자연과학계열	외식의류학부 의류학전공	16.63 : 1	6 : 1
0000117	24	0230122	예체능계열	SW융합학부 애니메이션전공	16.38 : 1	5.13 : 1
0000117	33	0230112	예체능계열	스포츠무용학부 스포츠건강관리전공	25 : 1	3.13 : 1
0000117	31	0230111	예체능계열	스포츠무용학부 무용예술전공	11.34 : 1	0 : 1
0000120	52	U013026	자연과학계열	물리학과	23.31 : 1	4.48 : 1
0000120	53	U013028	자연과학계열	화학과	15.88 : 1	5.23 : 1
0000120	53	U013029	자연과학계열	생명과학과	20.84 : 1	5.55 : 1
0000120	102	U013034	공학계열	전자공학과	39.09 : 1	5.77 : 1
0000120	104	U013040	공학계열	컴퓨터공학과	48.31 : 1	6.54 : 1
0000120	101	U013042	공학계열	화공생명공학과	45.42 : 1	5.82 : 1
0000120	86	U013045	공학계열	기계공학과	32.32 : 1	5.5 : 1
0000120	28	U013075	공학계열	인공지능학과	0 : 1	0 : 1
0000120	30	U013342	공학계열	시스템반도체공학과	0 : 1	0 : 1
0000121	15	U012038	예체능계열	무대기술전공(무대,조명)	0 : 1	0 : 1
0000121	5	U012037	예체능계열	무대기술전공(공연기획및운영)	0 : 1	0 : 1
0000121	17	0115563	예체능계열	무대패션전공	12.92 : 1	9.77 : 1
0000121	8	U012052	예체능계열	무대패션전공(의상조형)	0 : 1	0 : 1
0000121	30	0204500	예체능계열	뮤지컬전공	25.25 : 1	20.1 : 1
0000121	10	U004526	예체능계열	음악학부(피아노전공)	0 : 1	0 : 1
0000121	31	0008015	예체능계열	관현악전공	10.33 : 1	6.78 : 1
0000121	26	U012010	예체능계열	실용음악학부(기악)	0 : 1	0 : 1
0000121	4	U012011	예체능계열	실용음악학부(작곡)	0 : 1	0 : 1
0000121	14	U012012	예체능계열	실용음악학부(보컬)	0 : 1	0 : 1
0000036	13	U004799	공학계열	건축학부 건축학전공 (인문)	12.13 : 1	4.8 : 1
0000036	32	0213309	인문사회계열	영어영문학과	8 : 1	5.69 : 1
0000036	52	0017846	인문사회계열	행정학과	10.07 : 1	5.86 : 1
0000036	42	0020031	인문사회계열	문예창작학과	13.26 : 1	7.36 : 1
0000036	12	U010287	공학계열	산업공학과 산업정보시스템전공(인문)	0 : 1	4.67 : 1
0000036	4	U010288	공학계열	산업공학과 ITM전공(인문)	0 : 1	6.25 : 1
0000036	46	0217789	인문사회계열	경영학과(경영학전공)	9.65 : 1	5.85 : 1
0000036	33	U012091	인문사회계열	경영학과(글로벌테크노경영전공)_인문	0 : 1	0 : 1
0000036	39	0006472	예체능계열	스포츠과학과	24.55 : 1	4.04 : 1
0000036	46	0229181	예체능계열	디자인학과(산업디자인전공)	22.27 : 1	5.94 : 1
0000019	24	0023543	인문사회계열	지리학과	4.63 : 1	5.38 : 1
0000019	20	0014528	인문사회계열	사회복지학과	10.14 : 1	4.33 : 1
0000019	21	0011082	인문사회계열	언론정보학과	9 : 1	3.71 : 1
0000019	35	0020797	자연과학계열	수리과학부	4.48 : 1	4.22 : 1
0000019	29	0020514	자연과학계열	통계학과	4.68 : 1	4 : 1
0000019	43	0204111	자연과학계열	물리·천문학부(물리학전공)	5.09 : 1	3.6 : 1
0000019	11	0204113	자연과학계열	물리·천문학부(천문학전공)	10 : 1	5.4 : 1
0000019	43	0023213	자연과학계열	화학부	5 : 1	4.14 : 1
0000019	58	0021099	자연과학계열	생명과학부	7.05 : 1	3.05 : 1
0000019	36	0021937	자연과학계열	지구환경과학부	5.1 : 1	3 : 1
0000040	41	0022812	자연과학계열	수학과	18.83 : 1	3.87 : 1
0000040	32	0020512	자연과학계열	통계학과	10.75 : 1	4.38 : 1
0000040	31	0020739	자연과학계열	물리학과	15.13 : 1	3.38 : 1
0000040	39	0023549	자연과학계열	생명과학과	34.35 : 1	3.89 : 1
0000040	32	0023531	자연과학계열	환경원예학과	15.06 : 1	4.25 : 1
0000040	19	0232935	자연과학계열	융합응용화학과	17.83 : 1	4.3 : 1
0000040	41	0036718	공학계열	건축학부 건축공학전공	16.18 : 1	3.65 : 1
0000040	41	0053906	공학계열	건축학부 건축학전공(5년제)	15.81 : 1	4.53 : 1
0000040	29	0003365	공학계열	도시공학과	8.11 : 1	5 : 1
0000040	28	0000093	공학계열	교통공학과	12.85 : 1	3.75 : 1
0000126	103	0217791	자연과학계열	식품응용시스템학부	8.46 : 1	7.2 : 1
0000126	93	0217380	인문사회계열	경영학과	14.73 : 1	6.15 : 1
0000126	42	0221548	자연과학계열	패션산업학과	19.83 : 1	5.18 : 1
0000126	62	0217369	공학계열	디지털미디어학과	10.38 : 1	6.11 : 1
0000126	52	0217368	공학계열	정보보호학과	9.29 : 1	5.23 : 1
0000126	42	0217367	공학계열	소프트웨어융합학과	7.09 : 1	5.56 : 1
0000126	42	0231201	공학계열	데이터사이언스학과	8.55 : 1	6.58 : 1
0000126	40	0217366	예체능계열	산업디자인학과	36.76 : 1	7.53 : 1
0000126	36	0229500	예체능계열	현대미술전공	14.48 : 1	5.69 : 1
0000126	32	0229502	예체능계열	공예전공	52.63 : 1	10.31 : 1
0000133	12	0022196	자연과학계열	생명과학과	18.75 : 1	0 : 1
0000133	12	0021415	자연과학계열	수학과	10.25 : 1	0 : 1
0000133	12	0020300	자연과학계열	물리학과	15.5 : 1	0 : 1
0000133	12	0022873	자연과학계열	화학과	13.92 : 1	0 : 1
0000133	201	0002942	공학계열	전자전기공학부	23.63 : 1	3.33 : 1
0000133	596	0216725	공학계열	공학계열	27.48 : 1	4.6 : 1
0000133	70	0217015	공학계열	건설환경공학부	15.98 : 1	4.1 : 1
0000133	100	0000237	공학계열	소프트웨어학과	40.35 : 1	3.79 : 1
0000133	60	0219918	공학계열	글로벌바이오메디컬공학과	39.53 : 1	4.45 : 1
0000133	50	0226703	인문사회계열	글로벌융합학부	15.34 : 1	20 : 1
0000136	41	0221740	공학계열	컴퓨터공학과	6 : 1	4.83 : 1
0000136	40	0230102	공학계열	청정융합에너지공학과	7.36 : 1	5.75 : 1
0000136	37	0222314	공학계열	바이오식품공학과	7.4 : 1	3.55 : 1
0000136	48	0221736	공학계열	바이오생명공학과	8.88 : 1	6.53 : 1
0000136	132	0231712	공학계열	AI융합학부	6.89 : 1	4.37 : 1
0000136	22	U001745	자연과학계열	간호학과(인문)	36.5 : 1	4.18 : 1
0000136	27	U001348	자연과학계열	간호학과(자연)	21.86 : 1	3.81 : 1
0000136	45	0008986	자연과학계열	간호학과	11.97 : 1	0 : 1
0000136	48	0231711	자연과학계열	바이오신약의과학부	10.49 : 1	7.08 : 1
0000136	60	0232585	자연과학계열	바이오헬스융합학부	6.08 : 1	5.48 : 1
0000138	33	0219875	공학계열	정보보호학과	13.39 : 1	6 : 1
0000138	64	0219874	공학계열	소프트웨어학과	16.63 : 1	5.81 : 1
0000138	42	0220335	공학계열	데이터사이언스학과	12.81 : 1	7.64 : 1
0000138	139	U012737	공학계열	지능기전공학과	14.68 : 1	5.8 : 1
0000138	50	0220576	공학계열	창의소프트학부(디자인이노베이션전공)	7 : 1	10 : 1
0000138	50	0220575	공학계열	창의소프트학부(만화애니메이션텍전공)	7.4 : 1	9 : 1
0000138	62	0233685	공학계열	인공지능학과	13.88 : 1	4.95 : 1
0000138	55	0236900	공학계열	건축공학과	13.23 : 1	4.41 : 1
0000138	55	0236901	공학계열	건축학과	17.03 : 1	6 : 1
0000138	64	0002555	공학계열	건설환경공학과	12.9 : 1	5.94 : 1
0000141	21	U000434	인문사회계열	글로벌협력전공	14.8 : 1	3.57 : 1
0000141	48	U000435	인문사회계열	앙트러프러너십전공	11.83 : 1	12.83 : 1
0000141	82	U000436	인문사회계열	영어영문학전공	18.22 : 1	5.07 : 1
0000141	21	U000437	인문사회계열	테슬(TESL)전공	9.64 : 1	4.57 : 1
0000141	54	0014443	인문사회계열	미디어학부	30.89 : 1	6.17 : 1
0000141	41	0020530	자연과학계열	화학과	17.3 : 1	4.94 : 1
0000141	45	U003350	자연과학계열	생명시스템학부	25.26 : 1	3.88 : 1
0000141	36	0023268	자연과학계열	수학과	10.67 : 1	4.85 : 1
0000141	43	0020943	자연과학계열	통계학과	9.88 : 1	3.79 : 1
0000141	64	0216643	공학계열	화공생명공학부	22.79 : 1	4.83 : 1
0000143	95	0019803	인문사회계열	경제학과	10.98 : 1	4.05 : 1
0000143	106	0017785	인문사회계열	글로벌통상학과	12.23 : 1	4.48 : 1
0000143	55	0115097	인문사회계열	금융경제학과	1 : 1	0 : 1
0000143	55	0209415	인문사회계열	국제무역학과	1 : 1	0 : 1
0000143	146	0011625	인문사회계열	경영학부	17.66 : 1	5.05 : 1
0000143	59	0223304	인문사회계열	회계학과	9.52 : 1	4.68 : 1
0000143	71	0012442	인문사회계열	벤처중소기업학과	11.31 : 1	4.76 : 1
0000143	54	0223305	인문사회계열	금융학부	8.83 : 1	4.65 : 1
0000143	41	0020378	자연과학계열	수학과	11.85 : 1	9.29 : 1
0000143	48	0022410	자연과학계열	물리학과	8.85 : 1	8.38 : 1
0000149	189	0002566	공학계열	전기전자공학부	15.47 : 1	5.24 : 1
0000149	75	0000145	공학계열	건축공학과	11.29 : 1	4.07 : 1
0000149	35	0002095	공학계열	도시공학과	12.5 : 1	3.2 : 1
0000149	75	0000908	공학계열	사회환경시스템공학부	12.29 : 1	4 : 1
0000149	123	0000741	공학계열	기계공학부	13.24 : 1	4.49 : 1
0000149	102	0224122	공학계열	신소재공학부	15.68 : 1	6.63 : 1
0000149	38	0219461	공학계열	산업공학과	15.05 : 1	4.94 : 1
0000149	20	U013482	공학계열	IT융합공학과	9.93 : 1	7 : 1
0000149	50	0229601	공학계열	시스템반도체공학과	0 : 1	0 : 1
0000149	29	0021394	자연과학계열	시스템생물학	17.24 : 1	4.31 : 1
0000163	33	0219142	자연과학계열	수학과	6.76 : 1	0 : 1
0000163	38	0219141	자연과학계열	통계학과	7.66 : 1	0 : 1
0000163	23	0219140	자연과학계열	물리학과	6.71 : 1	0 : 1
0000163	64	0211669	자연과학계열	화학생명분자과학부	18.61 : 1	0 : 1
0000163	28	0039481	자연과학계열	화학・나노과학전공	7.81 : 1	0 : 1
0000163	28	0021780	자연과학계열	생명과학전공	12.08 : 1	0 : 1
0000163	0	0219240	공학계열	소프트웨어학부	0 : 1	0 : 1
0000163	7	U005273	공학계열	컴퓨터공학전공(인문)	5.63 : 1	0 : 1
0000163	46	U005274	공학계열	컴퓨터공학전공(자연)	14.33 : 1	0 : 1
0000163	28	0220181	공학계열	사이버보안전공	8.86 : 1	0 : 1
0000175	31	0018254	인문사회계열	유아교육과	15.37 : 1	0 : 1
0000175	53	0013993	인문사회계열	영어교육과	15.48 : 1	5.32 : 1
0000175	31	0008219	예체능계열	체육교육과	16.15 : 1	3.71 : 1
0000175	55	0216785	인문사회계열	경영경제대학	0 : 1	5.47 : 1
0000175	110	0010355	인문사회계열	경제학부	18.09 : 1	0 : 1
0000175	33	0020873	인문사회계열	응용통계학과	20.9 : 1	0 : 1
0000175	44	0013401	인문사회계열	광고홍보학과	20.74 : 1	0 : 1
0000175	41	0207362	인문사회계열	국제물류학과	17.49 : 1	0 : 1
0000175	10	U002204	인문사회계열	산업보안학과(인문)	25.3 : 1	0 : 1
0000175	20	U002203	인문사회계열	산업보안학과(자연)	24.3 : 1	5 : 1
0000192	54	0228436	인문사회계열	중국외교통상학부	17.27 : 1	5.7 : 1
0000192	49	0228447	인문사회계열	일본언어문화학부	18 : 1	4.79 : 1
0000192	36	0228449	인문사회계열	융합일본지역학부	14.65 : 1	5.92 : 1
0000192	51	0017866	인문사회계열	정치외교학과	31.14 : 1	4.61 : 1
0000192	51	0012398	인문사회계열	행정학과	31.31 : 1	5.04 : 1
0000192	62	0115710	인문사회계열	미디어커뮤니케이션학부	34.58 : 1	4.88 : 1
0000192	54	0014828	인문사회계열	국제통상학과	26.52 : 1	5 : 1
0000192	83	0011686	인문사회계열	경제학부	23.67 : 1	6.85 : 1
0000192	141	0212091	인문사회계열	경영학부	36.99 : 1	22.25 : 1
0000192	27	0010874	인문사회계열	영어교육과	21.11 : 1	6.56 : 1
0000200	30	0237735	인문사회계열	문학문화콘텐츠학과 (야)	4.27 : 1	0 : 1
0000200	50	0235970	공학계열	AI응용학과	7.2 : 1	4.58 : 1
0000200	30	0235967	공학계열	AI응용학과 (야)	4.67 : 1	4.33 : 1
0000200	40	U013440	공학계열	융합보안학과	0 : 1	0 : 1
0000200	20	0230129	인문사회계열	융합행정학과 (야)	2.14 : 1	0 : 1
0000200	20	0226904	인문사회계열	호텔외식경영학과 (야)	1.13 : 1	2 : 1
0000200	20	0226905	예체능계열	뷰티디자인학과 (야)	1.5 : 1	0 : 1
0000200	30	0227798	인문사회계열	비즈니스컨설팅학과 (야)	2.78 : 1	0 : 1
0000200	40	0229920	예체능계열	ICT융합디자인학과 (야)	2.57 : 1	0 : 1
0000203	40	U012742	공학계열	반도체공학과	0 : 1	0 : 1
0000203	110	0009424	자연과학계열	의예과	67.11 : 1	3.02 : 1
0000203	32	0016006	인문사회계열	국어국문학과	46.06 : 1	3.83 : 1
0000203	47	0018675	인문사회계열	중어중문학과	11.13 : 1	4.24 : 1
0000203	57	0016009	인문사회계열	영어영문학과	12.04 : 1	3.69 : 1
0000203	20	0018824	인문사회계열	독어독문학과	8.44 : 1	0 : 1
0000203	24	0013286	인문사회계열	사학과	60.85 : 1	4.33 : 1
0000203	19	0017098	인문사회계열	철학과	55.6 : 1	3.57 : 1
0000203	35	0206297	인문사회계열	정치외교학과	63.24 : 1	3.33 : 1
0000203	31	0206296	인문사회계열	사회학과	60.44 : 1	4.93 : 1
0000212	27	0011756	인문사회계열	국어국문학과	16.08 : 1	24.3 : 1
0000212	135	0115855	인문사회계열	법학부	18.15 : 1	17.31 : 1
0000212	47	0013410	인문사회계열	경제학부	18.04 : 1	15.35 : 1
0000212	27	0006917	예체능계열	예술학과	9.44 : 1	4.63 : 1
0000212	27	0005946	예체능계열	동양화과	6.89 : 1	4.2 : 1
0000212	50	0008246	예체능계열	회화과	6.45 : 1	3.45 : 1
0000212	26	0008474	예체능계열	판화과	4.39 : 1	6.2 : 1
0000212	26	0006633	예체능계열	조소과	6.83 : 1	4.4 : 1
0000212	93	0006993	예체능계열	디자인학부	6.91 : 1	3.82 : 1
0000212	22	0204604	예체능계열	금속조형디자인과	3.67 : 1	5.75 : 1
0000052	45	0229394	인문사회계열	부동산학과	20.44 : 1	4.41 : 1
0000052	40	0220464	공학계열	미래에너지공학과	22.5 : 1	18.31 : 1
0000052	43	0220462	공학계열	스마트운행체공학과	17.95 : 1	14.9 : 1
0000052	43	0220463	공학계열	스마트ICT융합공학과	29.45 : 1	15.79 : 1
0000052	42	0221550	공학계열	화장품공학과	22.62 : 1	11.77 : 1
0000052	45	0220486	자연과학계열	줄기세포재생공학과	16.41 : 1	14.67 : 1
0000052	43	0220465	공학계열	의생명공학과	37.13 : 1	15.27 : 1
0000052	46	0220461	공학계열	시스템생명공학과	31.93 : 1	14 : 1
0000052	48	0220460	공학계열	융합생명공학과	33.61 : 1	20.06 : 1
0000052	45	0220466	자연과학계열	생명과학특성학과	26.54 : 1	6.43 : 1
0000066	51	0022638	자연과학계열	화학과	23.97 : 1	4.59 : 1
0000066	60	0023434	자연과학계열	생물학과	30.05 : 1	5.63 : 1
0000066	30	U003676	자연과학계열	지리학과(자연계열)	14.18 : 1	6.36 : 1
0000066	59	0001458	공학계열	정보디스플레이학과	22.5 : 1	6.27 : 1
0000066	42	0009106	자연과학계열	한약학과	15.82 : 1	5 : 1
0000066	37	0009797	자연과학계열	약과학과	20.44 : 1	4.7 : 1
0000066	45	U006145	자연과학계열	간호학과(자연계열)	26.92 : 1	4.59 : 1
0000066	111	0214943	자연과학계열	의예과(자연계열)	64.37 : 1	6.3 : 1
0000066	78	0214945	자연과학계열	한의예과(자연계열)	48.35 : 1	5.81 : 1
0000066	80	0214967	자연과학계열	치의예과(자연계열)	48.31 : 1	5.17 : 1
0000069	98	0204421	공학계열	건축사회환경공학부	15.77 : 1	3.39 : 1
0000069	43	0003209	공학계열	건축학과	14.36 : 1	2.75 : 1
0000069	142	0003311	공학계열	기계공학부	13.91 : 1	3.29 : 1
0000069	55	0004963	공학계열	산업경영공학부	14.84 : 1	2.68 : 1
0000069	176	0209338	공학계열	전기전자공학부	16.75 : 1	3.27 : 1
0000069	30	0231663	공학계열	반도체공학과	0 : 1	0 : 1
0000069	32	0231582	공학계열	융합에너지공학과	17.26 : 1	3.17 : 1
0000069	30	U012725	공학계열	차세대통신학과	0 : 1	0 : 1
0000069	107	0009799	자연과학계열	의예과	26.31 : 1	3.44 : 1
0000069	53	0013606	인문사회계열	교육학과	14.2 : 1	3.29 : 1
0000078	45	0235202	인문사회계열	AI빅데이터융합경영학과	10 : 1	8.72 : 1
0000078	28	U011833	인문사회계열	AI빅데이터융합경영학과(자연)	7.61 : 1	8.36 : 1
0000078	129	0013439	인문사회계열	기업경영학부 (야)	3.79 : 1	13 : 1
0000078	5	0218766	공학계열	신소재공학부	0 : 1	0 : 1
0000078	60	0218849	공학계열	기계금속재료전공	5.19 : 1	4.88 : 1
0000078	60	0218850	공학계열	전자화학재료전공	6.28 : 1	4.94 : 1
0000078	173	0218771	공학계열	기계공학부	6.12 : 1	3.94 : 1
0000078	73	0218768	공학계열	건설시스템공학부	6.51 : 1	4.71 : 1
0000078	9	0218709	공학계열	전자공학부	0 : 1	0 : 1
0000078	95	0235146	공학계열	지능형반도체융합전자전공	6.61 : 1	6.23 : 1
0000100	40	0204995	공학계열	의생명공학과	32.32 : 1	4.41 : 1
0000100	58	0002129	공학계열	식품생명공학과	17.06 : 1	4.87 : 1
0000100	174	0001098	공학계열	전자전기공학부	23.66 : 1	5.64 : 1
0000100	91	U004772	공학계열	정보통신공학과	15.76 : 1	5.29 : 1
0000100	56	0000838	공학계열	건설환경공학과	12.71 : 1	6.05 : 1
0000100	73	0005175	공학계열	화공생물공학과	24.77 : 1	5 : 1
0000100	62	0000473	공학계열	기계로봇에너지공학과	16.52 : 1	6.09 : 1
0000100	63	0002515	공학계열	건축공학부	14.55 : 1	4.7 : 1
0000100	71	0005783	공학계열	산업시스템공학과	11.85 : 1	5.89 : 1
0000100	43	0117470	공학계열	융합에너지신소재공학과	23.67 : 1	6.63 : 1
0000102	39	0006924	예체능계열	패션디자인전공 (야)	23.53 : 1	11.82 : 1
0000102	35	0006076	예체능계열	방송연예전공	20.61 : 1	23.3 : 1
0000102	34	0008503	예체능계열	실용음악전공	41.55 : 1	36 : 1
0000102	36	0006109	예체능계열	무용전공	14.33 : 1	3.38 : 1
0000102	23	U013174	예체능계열	모델전공	8.73 : 1	6.63 : 1
0000102	40	0006443	예체능계열	방송연예전공 (야)	15.19 : 1	23.25 : 1
0000102	40	0233366	인문사회계열	글로벌MICE전공	6.13 : 1	8.13 : 1
0000102	41	0233655	공학계열	HCI사이언스전공	5.13 : 1	6.5 : 1
0000102	40	0233557	인문사회계열	커뮤니케이션콘텐츠전공	6 : 1	6.69 : 1
0000102	40	0233670	예체능계열	문화예술경영전공	5.92 : 1	10 : 1
0000117	23	0230110	예체능계열	미술학부 조형예술전공	11.67 : 1	9.85 : 1
0000117	33	0230086	예체능계열	미술학부 생활예술전공	23.61 : 1	13.64 : 1
0000117	59	0223913	예체능계열	음악학부	15.51 : 1	0 : 1
0000121	41	0235016	예체능계열	무용예술학부	0 : 1	0 : 1
0000121	35	U013080	예체능계열	VD_비주얼디자인	64.75 : 1	11.09 : 1
0000121	35	U013081	예체능계열	LF_라이프스타일디자인	52.42 : 1	24.13 : 1
0000121	30	0117262	예체능계열	영화영상학과	53.4 : 1	21.8 : 1
0000121	20	U013227	예체능계열	아트앤테크놀로지학과	0 : 1	0 : 1
0000121	20	U013228	예체능계열	스포츠앤테크놀로지학과	0 : 1	0 : 1
0000036	51	0229182	예체능계열	디자인학과(시각디자인전공)	23.07 : 1	4.65 : 1
0000036	39	0219211	예체능계열	도예학과	13.59 : 1	7.05 : 1
0000036	46	0225356	예체능계열	금속공예디자인학과	14.83 : 1	6.79 : 1
0000036	37	0007152	예체능계열	조형예술학과	14.89 : 1	5.88 : 1
0000036	50	0218436	공학계열	융합기계공학과	0 : 1	0 : 1
0000036	50	0218437	공학계열	건설환경융합공학과	0 : 1	0 : 1
0000036	30	U013163	자연과학계열	헬스피트니스학과	0 : 1	0 : 1
0000036	30	0225355	예체능계열	문화예술학과	0 : 1	0 : 1
0000036	30	U006163	인문사회계열	영어과	0 : 1	0 : 1
0000036	50	0218440	인문사회계열	벤처경영학과	0 : 1	0 : 1
0000019	69	0010150	자연과학계열	간호대학	5.32 : 1	4.47 : 1
0000019	141	0014291	인문사회계열	경영대학	4.51 : 1	3.29 : 1
0000019	46	U011923	공학계열	공과대학 광역	0 : 1	0 : 1
0000019	56	0003265	공학계열	건설환경공학부	4.21 : 1	2.71 : 1
0000019	108	0232355	공학계열	기계공학부	3.95 : 1	3.66 : 1
0000019	88	0003139	공학계열	재료공학부	4.06 : 1	3.12 : 1
0000019	37	0232354	공학계열	항공우주공학과	4.85 : 1	5.33 : 1
0000019	151	0004837	공학계열	전기・정보공학부	4.9 : 1	2.95 : 1
0000019	64	0001867	공학계열	컴퓨터공학부	5.7 : 1	3.4 : 1
0000019	83	0003337	공학계열	화학생물공학부	4.61 : 1	3.31 : 1
0000040	31	0004190	공학계열	조경학과	8.93 : 1	4 : 1
0000040	78	0002122	공학계열	환경공학부	20.2 : 1	3.49 : 1
0000040	32	0000822	공학계열	공간정보공학과	16.31 : 1	3.21 : 1
0000040	30	0220573	인문사회계열	자유전공학부	14.7 : 1	5.21 : 1
0000040	2	0227879	인문사회계열	융합전공학부 국사학-도시역사경관학 전공	11 : 1	0 : 1
0000040	4	0227878	인문사회계열	융합전공학부 국제관계학-빅데이터분석학 전공	11.75 : 1	0 : 1
0000040	3	0227875	인문사회계열	융합전공학부 도시사회학-국제도시개발학 전공	12.67 : 1	0 : 1
0000040	2	0227871	인문사회계열	융합전공학부 철학-동아시아문화학 전공	9.5 : 1	0 : 1
0000040	2	0227876	공학계열	융합전공학부 도시공학-도시부동산기획경영학 전공	8.5 : 1	0 : 1
0000040	2	0227877	공학계열	융합전공학부 도시공학-국제도시개발학 전공	7 : 1	0 : 1
0000126	36	0229501	예체능계열	시각디자인전공	59.18 : 1	5.43 : 1
0000126	25	0234663	예체능계열	첨단미디어디자인전공	12.13 : 1	6.7 : 1
0000126	90	0012807	인문사회계열	자율전공학부(인문사회계열)	17.87 : 1	6.77 : 1
0000126	38	0021133	자연과학계열	자율전공학부(자연계열)	11.2 : 1	5.38 : 1
0000133	42	0003973	공학계열	건축학과	17.1 : 1	13 : 1
0000133	73	0009770	자연과학계열	약학과	117.83 : 1	5.81 : 1
0000133	42	0009211	자연과학계열	의예과	19.44 : 1	5.38 : 1
0000133	36	0018999	인문사회계열	교육학과	11.25 : 1	4.27 : 1
0000133	36	0018012	인문사회계열	한문교육과	7.75 : 1	3.75 : 1
0000133	36	0020817	자연과학계열	수학교육과	8.1 : 1	4.87 : 1
0000133	36	0000579	자연과학계열	컴퓨터교육과	8.15 : 1	4.27 : 1
0000133	18	U002189	예체능계열	동양화	0 : 1	3.72 : 1
0000133	19	U002190	예체능계열	서양화	0 : 1	3 : 1
0000133	19	U002188	예체능계열	시각디자인	0 : 1	4.84 : 1
0000136	29	U011494	예체능계열	스포츠과학부(스포츠레저)	0 : 1	2.97 : 1
0000136	28	U011549	예체능계열	스포츠과학부(운동재활)	0 : 1	2.86 : 1
0000136	48	0221729	자연과학계열	의류산업학과	11.53 : 1	3.93 : 1
0000136	40	0221923	예체능계열	뷰티산업학과	15.13 : 1	2.88 : 1
0000136	37	0221728	인문사회계열	소비자생활문화산업학과	10.04 : 1	4.45 : 1
0000136	20	0018633	인문사회계열	교육학과	9.93 : 1	10.29 : 1
0000136	20	0019260	인문사회계열	사회교육과	6.14 : 1	4.78 : 1
0000136	20	0018533	인문사회계열	윤리교육과	7.21 : 1	4.33 : 1
0000136	20	0014279	인문사회계열	한문교육과	4.64 : 1	6.33 : 1
0000136	25	0016886	인문사회계열	유아교육과	11.72 : 1	5.29 : 1
0000138	51	0211982	공학계열	환경에너지공간융합학과	16.11 : 1	6.48 : 1
0000138	48	0230103	공학계열	지구자원시스템공학과	12.32 : 1	6.81 : 1
0000138	80	U012739	공학계열	기계공학과	15.64 : 1	5.12 : 1
0000138	58	U012740	공학계열	우주항공시스템공학부(우주항공공학전공)	0 : 1	0 : 1
0000138	25	U012741	공학계열	우주항공시스템공학부(항공시스템공학전공)	0 : 1	0 : 1
0000138	90	0115233	공학계열	나노신소재공학과	17.43 : 1	5.26 : 1
0000138	23	0230497	공학계열	양자원자력공학과	10.13 : 1	4.4 : 1
0000138	40	0205587	공학계열	국방시스템공학과	0 : 1	0 : 1
0000138	34	0008948	예체능계열	회화과	0 : 1	6.44 : 1
0000138	36	0006252	예체능계열	패션디자인학과	0 : 1	10.22 : 1
0000141	75	U013424	공학계열	인공지능공학부	12.56 : 1	4.16 : 1
0000141	51	U013425	공학계열	지능형전자시스템전공	12.46 : 1	4.13 : 1
0000141	40	U013426	공학계열	신소재물리전공	5.44 : 1	5.31 : 1
0000141	64	U004143	공학계열	컴퓨터과학전공	11.28 : 1	6.25 : 1
0000141	40	U013427	공학계열	데이터사이언스전공	12.33 : 1	5.17 : 1
0000141	50	0221250	공학계열	기계시스템학부	11.97 : 1	5.53 : 1
0000141	80	0220812	공학계열	기초공학부	14.06 : 1	4 : 1
0000141	34	0021248	자연과학계열	의류학과	18.63 : 1	4 : 1
0000141	43	0022781	자연과학계열	식품영양학과	18.36 : 1	4.36 : 1
